ID_REF,GSM701542,GSM701543,GSM701544,GSM701545,no mutation,mutation,log 2 fold change,fold change
244387_at,11.099124,21.466314,42.039856,11.31704,16.282719,26.678448,0.7123331104,1.638451662
244388_at,6.0218325,15.991924,22.678411,10.124592,11.00687825,16.4015015,0.5754225421,1.49011383
244389_at,70.630714,106.77959,73.52762,44.432816,88.705152,58.980218,-0.5887867439,0.6649018312
244390_at,13.710267,5.828298,8.8205,1.3152809,9.7692825,5.06789045,-0.9468672693,0.5187576928
244391_at,54.978333,123.98157,121.430046,103.08412,89.4799515,112.257083,0.3271700969,1.25455011
244392_at,2.936976,1.8864691,5.3041406,2.1015558,2.41172255,3.7028482,0.6185714609,1.535354139
244393_x_at,29.770628,32.469963,21.250885,17.390434,31.1202955,19.3206595,-0.6877114188,0.6208379191
244394_at,16.186417,10.520334,16.859217,8.495637,13.3533755,12.677427,-0.07494250911,0.9493799527
244395_at,6.536665,18.83998,5.104096,4.1455364,12.6883225,4.6248162,-1.45603341,0.3644939037
244396_at,116.55497,165.35692,164.06615,78.59651,140.955945,121.33133,-0.2162921975,0.8607748329
244397_at,43.95234,33.136456,31.685862,16.20917,38.544398,23.947516,-0.6866451781,0.6212969262
244398_x_at,26.545086,120.38214,64.06644,27.866167,73.463613,45.9663035,-0.676453198,0.625701645
244399_at,18.444565,21.335867,23.461025,19.049154,19.890216,21.2550895,0.09574939046,1.068620346
244400_at,3.9481812,3.0218782,2.7180989,3.2417152,3.4850297,2.97990705,-0.2259036205,0.8550592983
244401_at,82.3596,96.910065,79.15506,54.686626,89.6348325,66.920843,-0.42160386,0.7465941658
244402_at,17.372728,10.064642,11.479539,19.65812,13.718685,15.5688295,0.1825182843,1.134863108
244403_at,8.007415,0.702428,4.4298396,1.8315197,4.3549215,3.13067965,-0.4761708229,0.7188831418
244404_at,69.77063,99.201035,78.67027,68.91936,84.4858325,73.794815,-0.1951899823,0.8734578664
244405_s_at,20.801235,1.568939,4.325946,1.7012382,11.185087,3.0135921,-1.892020416,0.2694294734
244406_at,937.01495,760.0789,776.1774,560.9295,848.546925,668.55345,-0.343951537,0.7878803521
244407_at,9.427304,36.312454,15.17676,19.763332,22.869879,17.470046,-0.3885653258,0.7638888688
244408_at,26.705372,22.60352,14.808008,10.281445,24.654446,12.5447265,-0.9747668175,0.5088220802
244409_at,1.9772696,6.9155226,4.5978403,3.5211644,4.4463961,4.05950235,-0.1313335944,0.9129871156
244410_at,2.208514,3.3845482,2.984945,0.6098954,2.7965311,1.7974202,-0.6377106537,0.6427320619
244411_at,98.56304,134.16388,124.04801,74.70735,116.36346,99.37768,-0.2276443326,0.8540282319
244412_at,1.5682796,0.38404498,2.8345592,0.42819837,0.97616229,1.631378785,0.7408988707,1.671216766
244413_at,3.4692667,12.086459,3.4491575,6.509605,7.77786285,4.97938125,-0.6434073148,0.6401991583
244414_at,169.94994,69.63685,118.44218,75.37063,119.793395,96.906405,-0.3058844366,0.8089461443
244415_at,3.9435017,2.76378,0.88781255,1.4465822,3.35364085,1.167197375,-1.522679651,0.3480388709
244416_at,14.537735,8.76026,5.222411,1.4157854,11.6489975,3.3190982,-1.811342584,0.2849256513
244417_at,17.904253,12.17929,4.869944,2.0473535,15.0417715,3.45864875,-2.120694076,0.2299362645
244418_at,54.07945,27.189054,17.440178,20.356401,40.634252,18.8982895,-1.104440676,0.465082746
244419_at,2.2597396,20.846977,32.9245,14.110102,11.5533583,23.517301,1.025410225,2.0355381
244420_at,135.26982,106.684586,68.742744,75.898796,120.977203,72.32077,-0.7422532677,0.5978049435
244421_at,35.653362,23.442654,22.178242,6.0401583,29.548008,14.10920015,-1.066424669,0.4775008911
244422_at,8.882599,1.1497564,13.672863,1.0196505,5.0161777,7.34625675,0.5504208617,1.46451286
244423_at,25.17627,2.714259,11.296684,12.32628,13.9452645,11.811482,-0.2395853056,0.8469887394
244424_at,9.180383,2.63296,4.233574,10.210001,5.9066715,7.2217875,0.2900105912,1.222649253
244425_at,16.18242,16.534594,20.713171,10.6814995,16.358507,15.69733525,-0.05952141241,0.9595823904
244426_at,10.711892,10.29143,7.631161,2.1333444,10.501661,4.8822527,-1.104998656,0.4649029044
244427_at,143.19617,144.21193,127.961296,67.73345,143.70405,97.847373,-0.5544956986,0.680895027
244428_at,137.06653,101.86755,121.55489,101.75472,119.46704,111.654805,-0.09756730705,0.9346076123
244429_at,32.56837,42.8576,27.04018,17.274982,37.712985,22.157581,-0.7672609577,0.5875318806
244430_at,20.967775,16.89117,19.726206,8.136213,18.9294725,13.9312095,-0.4423136912,0.7359533923
244431_at,10.631,30.64536,10.911816,14.954799,20.63818,12.9333075,-0.6742244807,0.6266689941
244432_at,0.27020237,1.1039119,4.1249485,6.93095,0.687057135,5.52794925,3.008242389,8.045836319
244433_at,71.84633,84.38607,62.053677,41.06746,78.1162,51.5605685,-0.5993535996,0.6600496248
244434_at,1.0950705,0.4623306,0.3017208,0.17398232,0.77870055,0.23785156,-1.711007158,0.30544676
244435_at,1.5591044,0.39205918,6.2473197,0.19860815,0.97558179,3.222963925,1.724053306,3.303632723
244436_at,6.759135,10.995284,0.60724473,7.3999267,8.8772095,4.003585715,-1.148813551,0.4509959706
244437_at,3.5305796,8.937979,1.6370276,2.8859885,6.2342793,2.26150805,-1.462937659,0.3627537268
244438_at,13.731706,23.272457,15.133974,14.408213,18.5020815,14.7710935,-0.3249109519,0.7983476616
244439_at,32.87778,22.06072,24.67782,37.65069,27.46925,31.164255,0.182074704,1.13451423
244440_at,20.966064,15.153758,20.451693,19.84356,18.059911,20.1476265,0.1578191083,1.115599435
244441_at,7.3964376,9.16712,16.796545,9.357659,8.2817788,13.077102,0.6590302874,1.579020922
244442_at,4.69413,9.823663,26.54435,20.001057,7.2588965,23.2727035,1.680816662,3.20609386
244443_at,15.702152,23.020786,21.156057,18.639252,19.361469,19.8976545,0.03940996106,1.027693431
244444_at,88.00221,25.824074,13.844417,2.0237217,56.913142,7.93406935,-2.842628915,0.1394066304
244445_at,47.581413,18.025656,10.4844055,14.905418,32.8035345,12.69491175,-1.369600904,0.3869982898
244446_at,2.8086412,1.2617115,4.626811,9.488173,2.03517635,7.057492,1.794001777,3.467754527
244447_at,99.10327,13.041407,57.940613,37.75292,56.0723385,47.8467665,-0.2288678085,0.8533042812
244448_at,28.617792,9.575102,12.676848,3.6034088,19.096447,8.1401284,-1.230180785,0.426264027
244449_at,26.868143,23.519619,32.30132,42.47221,25.193881,37.386765,0.5694542635,1.483962118
244450_at,89.03447,113.26859,65.03533,28.30477,101.15153,46.67005,-1.115949224,0.4613874847
244451_x_at,46.128086,31.03453,19.262762,18.727335,38.581308,18.9950485,-1.022278659,0.4923381162
244452_at,15.665557,3.916801,20.050858,10.547613,9.791179,15.2992355,0.6439050667,1.562552937
244453_at,31.509365,16.36691,19.183197,22.363354,23.9381375,20.7732755,-0.204582192,0.8677899649
244454_at,24.382534,18.289305,8.904514,2.3447924,21.3359195,5.6246532,-1.923448235,0.2636236606
244455_at,83.24664,101.134605,114.00637,59.175735,92.1906225,86.5910525,-0.09040205101,0.939260959
244456_at,4.8490667,4.019602,2.6225631,2.8813329,4.43433435,2.751948,-0.6882643443,0.6206000231
244457_at,85.07454,137.51085,67.174835,86.71975,111.292695,76.9472925,-0.5324164313,0.6913957156
244458_at,77.33432,58.76052,32.02278,37.488132,68.04742,34.755456,-0.9693009898,0.5107534716
244459_at,87.21559,107.98494,70.70705,64.5001,97.600265,67.603575,-0.5297855241,0.6926576992
244460_at,13.301776,7.235736,3.681255,3.043046,10.268756,3.3621505,-1.610805208,0.3274155604
244461_at,59.940784,77.08378,71.524216,37.721462,68.512282,54.622839,-0.3268583395,0.797270758
244462_at,70.703705,89.55302,83.665855,52.360252,80.1283625,68.0130535,-0.2365013299,0.8488012406
244463_at,89.52476,73.39522,83.86359,37.408916,81.45999,60.636253,-0.4259110319,0.7443685299
244464_at,103.54912,37.170826,24.091824,16.561663,70.359973,20.3267435,-1.791375826,0.2888964085
244465_at,10.663632,4.731941,12.174516,6.662071,7.6977865,9.4182935,0.2910220235,1.223506718
244466_at,10.508439,2.5838606,23.10087,9.306992,6.5461498,16.203931,1.307625325,2.47533764
244467_at,41.785255,30.019794,15.114304,28.640001,35.9025245,21.8771525,-0.7146603201,0.6093485849
244468_at,23.293142,10.740118,13.801425,5.1034617,17.01663,9.45244335,-0.8481861487,0.5554826866
244469_at,10.58079,17.166924,8.798899,11.111962,13.873857,9.9554305,-0.4788133112,0.7175676166
244470_at,147.04936,71.27228,55.308807,52.397507,109.16082,53.853157,-1.019352311,0.4933377836
244471_x_at,38.22473,12.64943,30.918562,24.455608,25.43708,27.687085,0.1222801006,1.088453745
244472_at,29.012114,22.734955,7.9898925,14.785311,25.8735345,11.38760175,-1.184013205,0.4401254784
244473_at,36.780838,17.70439,19.49582,4.423388,27.242614,11.959604,-1.18769552,0.4390035406
244474_at,71.88077,88.13561,64.80017,41.072376,80.00819,52.936273,-0.5958910635,0.6616356775
244475_at,33.039974,42.77982,24.963404,31.387774,37.909897,28.175589,-0.4281287671,0.7432251531
244476_at,362.14087,84.96011,62.428226,40.14649,223.55049,51.287358,-2.123925548,0.2294218098
244477_at,11.185527,14.159103,15.956721,22.635944,12.672315,19.2963325,0.6066465695,1.52271566
244478_at,43.92517,42.45816,25.053839,24.287207,43.191665,24.670523,-0.807964632,0.571187126
244479_at,13.219625,17.544756,8.0689,2.9904149,15.3821905,5.52965745,-1.475998948,0.3594843953
244480_at,41.225,64.02742,65.46139,18.817593,52.62621,42.1394915,-0.3206085943,0.8007320212
244481_at,42.352985,21.258718,21.281256,21.747751,31.8058515,21.5145035,-0.5639826636,0.6764322439
244482_at,2.2368085,45.351055,5.1664057,8.237857,23.79393175,6.70213135,-1.827901819,0.2816739756
244483_at,7.940763,9.746683,1.4921298,6.842127,8.843723,4.1671284,-1.085600284,0.4711961693
244484_at,13.2129545,30.273355,21.985281,19.730835,21.74315475,20.858058,-0.05995643728,0.9592930851
244485_at,14.991163,24.516104,22.388336,20.587477,19.7536335,21.4879065,0.1214068841,1.087795139
244486_at,35.69129,20.975248,33.47338,34.730946,28.333269,34.102163,0.2673661833,1.203608486
244487_at,127.36925,121.15151,113.170364,95.253296,124.26038,104.21183,-0.2538473114,0.8386569396
244488_at,43.842087,29.336216,35.69534,21.243553,36.5891515,28.4694465,-0.3620015154,0.7780843592
244489_at,24.16053,33.972366,20.5145,17.789894,29.066448,19.152197,-0.6018448839,0.658910817
244490_at,32.164593,29.403177,24.397745,23.214195,30.783885,23.80597,-0.3708519005,0.773325719
244491_at,3.1354172,2.302788,2.5239904,2.3395183,2.7191026,2.43175435,-0.1611330911,0.8943223952
244492_at,25.6845,21.406742,20.870466,14.59803,23.545621,17.734248,-0.4089206175,0.7531866753
244493_at,1.2523437,1.2288704,0.28617615,0.2552518,1.24060705,0.270713975,-2.196204958,0.2182108952
244494_at,10.823946,13.704552,8.231464,4.611198,12.264249,6.421331,-0.9335146211,0.5235812645
244495_x_at,380.13644,295.2307,224.25645,204.03242,337.68357,214.144435,-0.6570878005,0.6341571045
244496_at,4.8727055,3.4811912,2.5046785,2.0518281,4.17694835,2.2782533,-0.8745211468,0.5454348747
244497_at,86.21525,20.951288,16.86454,14.944401,53.583269,15.9044705,-1.752350258,0.2968178463
244498_x_at,71.5899,53.516006,40.345657,43.24382,62.552953,41.7947385,-0.5817566585,0.6681497275
244499_at,26.436733,3.1061707,13.001061,12.314823,14.77145185,12.657942,-0.2227687698,0.8569192879
244500_s_at,35.830517,3.9131298,20.308756,32.382187,19.8718234,26.3454715,0.406830742,1.325770211
244501_at,2.298931,2.6906805,3.920952,3.4603958,2.49480575,3.6906739,0.5649567806,1.479343191
244502_at,20.639004,7.467935,16.191671,1.5897138,14.0534695,8.8906924,-0.6605586604,0.6326332725
244503_at,274.19894,135.19174,118.72206,31.679873,204.69534,75.2009665,-1.44465515,0.3673799633
244504_x_at,23.481504,29.66749,10.7253275,20.78929,26.574497,15.75730875,-0.7540212323,0.5929485232
244505_at,2.195352,8.296469,4.7454357,3.2177823,5.2459105,3.981609,-0.3978416409,0.7589929336
244506_at,37.04107,11.095519,19.025126,2.4703789,24.0682945,10.74775245,-1.163098917,0.4465523076
244507_at,0.35609132,0.97819704,1.4406691,1.0365869,0.66714418,1.238628,0.8926724761,1.856612164
244508_at,67.26186,61.739017,69.61835,52.90995,64.5004385,61.26415,-0.07426587097,0.9498253256
244509_at,35.23002,16.988947,16.645296,13.172451,26.1094835,14.9088735,-0.8084026653,0.5710137276
244510_at,19.680502,14.850775,14.584092,16.91812,17.2656385,15.751106,-0.1324505531,0.9122805392
244511_at,16.029753,23.86274,14.207444,20.04879,19.9462465,17.128117,-0.2197507288,0.8587137936
244512_at,23.957455,21.854315,20.75468,11.819204,22.905885,16.286942,-0.4920025523,0.7110374474
244513_at,16.951473,16.731153,12.887603,7.908396,16.841313,10.3979995,-0.6956986287,0.6174102637
244514_at,68.84638,60.616512,53.824947,36.388954,64.731446,45.1069505,-0.5211169773,0.6968321162
244515_at,112.890175,78.65467,102.41747,72.166405,95.7724225,87.2919375,-0.1337618852,0.9114517021
244516_at,45.94981,26.469854,29.609547,27.994337,36.209832,28.801942,-0.3302153932,0.7954177197
244517_x_at,32.305225,38.95764,32.619286,23.38708,35.6314325,28.003183,-0.3475596643,0.7859123542
244518_at,1.7335733,0.60467863,1.3371586,1.1101134,1.169125965,1.223636,0.0657440791,1.046624604
244519_at,56.394367,98.47473,102.22923,53.469524,77.4345485,77.849377,0.007708105543,1.00535715
244520_at,16.866926,21.288235,17.412308,22.739262,19.0775805,20.075785,0.07357818665,1.052323433
244521_at,5.799262,1.2854515,8.184129,2.0444658,3.54235675,5.1142974,0.5298265438,1.443755601
244522_at,11.406372,6.466,1.67057,7.575131,8.936186,4.6228505,-0.9508765072,0.5173180706
244523_at,224.60251,285.12973,298.03293,215.18683,254.86612,256.60988,0.009837113184,1.006841867
244524_at,2.1659172,0.8944047,0.68351203,0.75058645,1.53016095,0.71704924,-1.093539313,0.468610338
244525_at,7.093379,2.5212457,13.828431,2.0683582,4.80731235,7.9483946,0.7254329532,1.653396747
244526_at,1.6329248,10.156539,2.454507,2.4093697,5.8947319,2.43193835,-1.277319542,0.412561316
244527_at,0.8884371,1.1050695,0.7127881,0.83761215,0.9967533,0.775200125,-0.3626676732,0.7777251653
244528_at,2.0545177,1.8133249,4.8298635,1.4264302,1.9339213,3.12814685,0.6937791549,1.617515072
244529_at,27.381342,16.701004,21.614115,4.6060624,22.041173,13.1100887,-0.7495235576,0.5947999546
244530_at,11.336603,12.328193,12.407785,10.073423,11.832398,11.240604,-0.07402292644,0.9499852862
244531_at,5.3960958,2.9036148,10.168287,4.858667,4.1498553,7.513477,0.8564196635,1.810539514
244532_x_at,1.654854,1.2346997,2.2111318,1.1865308,1.44477685,1.6988313,0.2336959134,1.175843384
244533_at,670.01526,562.3139,437.63934,255.24738,616.16458,346.44336,-0.8306962464,0.5622578305
244534_at,106.34978,81.682434,73.21382,54.94698,94.016107,64.0804,-0.5530247896,0.6815895919
244535_at,198.42653,65.095894,44.967846,14.442563,131.761212,29.7052045,-2.149138105,0.2254472621
244536_at,58.991215,30.648876,27.527853,27.823225,44.8200455,27.675539,-0.6955326987,0.6174812785
244537_at,34.361855,4.091831,17.715042,1.8461277,19.226843,9.78058485,-0.9751292534,0.5086942693
244538_at,1.3320678,2.7132032,2.6249242,1.6658356,2.0226355,2.1453799,0.08499678554,1.060685378
244539_at,11.357749,10.784282,1.5170574,0.7606338,11.0710155,1.1388456,-3.28114349,0.1028673115
244540_at,2.2436168,9.007851,1.5707613,0.88725424,5.6257339,1.22900777,-2.194547277,0.2184617673
244541_x_at,1.0879105,1.4297314,1.174391,1.0653028,1.25882095,1.1198469,-0.1687715865,0.8895998275
244542_at,27.597126,16.600151,6.072046,13.367576,22.0986385,9.719811,-1.184957321,0.4398375493
244543_s_at,18.555767,20.841776,10.430739,6.559032,19.6987715,8.4948855,-1.213439253,0.4312393542
244544_at,108.97823,30.913187,35.085033,40.795994,69.9457085,37.9405135,-0.8824963391,0.542428039
244545_at,5.31958,11.671307,16.801222,9.599789,8.4954435,13.2005055,0.6358320076,1.553833593
244546_at,184.00699,171.07715,211.55736,123.19056,177.54207,167.37396,-0.08508583194,0.9427284474
244547_at,78.58534,55.517395,55.985695,28.958185,67.0513675,42.47194,-0.6587567474,0.6334239194
244548_at,43.38433,45.036892,23.535591,18.738342,44.210611,21.1369665,-1.064624332,0.478097136
244549_at,1.6082728,1.404305,5.500171,10.765783,1.5062889,8.132977,2.432785034,5.399347363
244550_at,88.64867,32.971695,34.957397,33.24952,60.8101825,34.1034585,-0.834394866,0.5608182232
244551_at,3.9713383,36.69551,2.927395,31.072702,20.33342415,17.0000485,-0.2583143233,0.8360642248
244552_at,317.59988,493.3489,329.29993,238.66896,405.47439,283.984445,-0.5137988863,0.700375787
244553_at,10.734378,6.7375684,8.397045,5.9623456,8.7359732,7.1796953,-0.2830458118,0.8218540895
244554_at,5.7159243,9.608907,8.680515,3.7950246,7.66241565,6.2377698,-0.2967689751,0.8140735357
244555_at,3.1101177,4.528964,4.3573537,4.6666245,3.81954085,4.5119891,0.2403643613,1.181290966
244556_at,2.1485922,2.7404883,0.9922566,4.7866745,2.44454025,2.88946555,0.2412395094,1.182007762
244557_at,3.137133,5.1343403,9.951114,10.427171,4.13573665,10.1891425,1.300816414,2.463682619
244558_at,0.8195757,10.837317,1.8328044,5.425997,5.82844635,3.6294007,-0.6833800203,0.6227046595
244559_at,17.97388,18.054337,43.622486,13.44995,18.0141085,28.536218,0.6636668863,1.584103815
244560_at,9.654433,2.0737066,2.470979,4.218726,5.8640698,3.3448525,-0.8099596831,0.5703977978
244561_at,90.91172,28.482748,48.36628,39.603672,59.697234,43.984976,-0.4406532626,0.7368009044
244562_s_at,4.915805,2.89733,11.5603895,2.4586399,3.9065675,7.0095147,0.8434130213,1.794289923
244563_at,152.02734,291.64746,298.761,155.91016,221.8374,227.33558,0.0353208834,1.02478473
244564_at,5.082663,1.727903,1.126495,10.405375,3.405283,5.765935,0.7597798732,1.693232251
244565_at,24.480007,14.655482,16.562922,18.393938,19.5677445,17.47843,-0.162901871,0.8932266057
244566_at,6.0881815,21.256145,14.690972,6.933688,13.67216325,10.81233,-0.3385640787,0.7908280352
244567_at,1.9688635,5.9530773,0.6910151,0.49335507,3.9609704,0.592185085,-2.74173386,0.1495050518
244568_at,13.866767,13.38234,1.8704827,0.53995526,13.6245535,1.20521898,-3.498841748,0.08845933777
244569_at,107.952644,112.03465,95.476265,47.648216,109.993647,71.5622405,-0.6201497374,0.650603398
244570_at,1.4364095,3.9629178,1.7736667,2.9953432,2.69966365,2.38450495,-0.1790898961,0.8832600128
244571_s_at,8.897764,14.465829,16.251064,2.894795,11.6817965,9.5729295,-0.2872297682,0.8194740852
244572_at,16.009268,10.372764,18.856213,18.934122,13.191016,18.8951675,0.5184616194,1.432427002
244573_at,2.6937072,3.1011722,3.2164674,1.4442492,2.8974397,2.3303583,-0.314226846,0.8042818976
244574_at,98.02744,74.7343,76.262634,96.60412,86.38087,86.433377,0.000876682243,1.000607854
244575_at,43.82366,51.76725,33.806324,35.941082,47.795455,34.873703,-0.4547338728,0.7296447539
244576_at,13.454289,2.924971,1.493368,7.4413214,8.18963,4.4673447,-0.8743806965,0.5454879769
244577_at,2.7040823,3.95124,4.119026,3.4534879,3.32766115,3.78625695,0.1862637874,1.137813251
244578_at,15.923011,14.044655,1.04669,0.4983767,14.983833,0.77253335,-4.2776657,0.05155779232
244579_at,98.36488,87.077934,71.19414,29.490957,92.721407,50.3425485,-0.8811242065,0.5429441822
244580_at,39.326893,29.030645,30.894924,16.009775,34.178769,23.4523495,-0.5433679753,0.6861671788
244581_at,1.315534,0.70807177,0.5587409,0.6131397,1.011802885,0.5859403,-0.7881026732,0.5791051881
